"","Region","Track.Name","Artist","total_stream","yearly_rank","track_id","artists","artists_IDs","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","duration_ms","time_signature","Artist_ID"
"745","ca","break up with your girlfriend, i'm bored","Ariana Grande",13687822,45,"4kV4N9D1iKVxx1KLvtTpjS","Ariana Grande","66CXWjxzNUsdJxJ2JdwvnR",0.726,0.554,5,-5.29,0,0.0917,0.0421,0,0.106,0.335,169.999,190440,4,"66CXWjxzNUsdJxJ2JdwvnR"
"746","ca","The London (feat. J. Cole & Travis Scott)","Young Thug",13633853,46,"3s4mrPrEFFPF0LmAfutW0n","Young Thug;J. Cole;Travis Scott","50co4Is1HCEo8bhOyUWKpn;6l3HvQ5sa6mXTsMTB19rO5;0Y5tJX1MQlPlqiwlOH1tJY",0.784,0.517,4,-8.981,0,0.209,0.0249,1.44e-06,0.155,0.206,97.991,200187,4,"50co4Is1HCEo8bhOyUWKpn"
"747","ca","Talk (feat. Disclosure)","Khalid",13441601,47,"6TqXcAFInzjp0bODyvrWEq","Khalid;Disclosure","6LuN9FCkKOj5PcnpouEgny;6nS5roXSAGhTGr34W6n7Et",0.901,0.4,0,-8.575,1,0.126,0.051,0,0.0599,0.346,135.984,197573,4,"6LuN9FCkKOj5PcnpouEgny"
"748","ca","rockstar (feat. 21 Savage)","Post Malone",13251274,48,"0e7ipj03S05BNilyu5bRzt","Post Malone;21 Savage","246dkjvS1zLTtiykXe5h60;1URnnhqYAYcrqrcwql10ft",0.585,0.52,5,-6.136,0,0.0712,0.124,7.01e-05,0.131,0.129,159.801,218147,4,"246dkjvS1zLTtiykXe5h60"
"749","ca","Panini","Lil Nas X",12812579,49,"1000nHvUdawXuUHgBod4Wv","Lil Nas X","7jVv8c5Fj3E9VhNjxT4snq",0.703,0.594,5,-6.146,0,0.0752,0.342,0,0.123,0.475,153.848,114893,4,"7jVv8c5Fj3E9VhNjxT4snq"
"750","ca","SAD!","XXXTENTACION",12805609,50,"3ee8Jmje8o58CHK66QrVC2","XXXTENTACION","15UsOTVnJzReFVN1VCnxy4",0.74,0.613,8,-4.88,1,0.145,0.258,0.00372,0.123,0.473,75.023,166606,4,"15UsOTVnJzReFVN1VCnxy4"
"751","ca","No Guidance (feat. Drake)","Chris Brown",12582747,51,"6XHVuErjQ4XNm6nDPVCxVX","Chris Brown;Drake","7bXgB6jMjp9ATFy66eO08Z;3TVXtAsR1Inumwj472S9r4",0.698,0.454,1,-6.756,0,0.151,0.123,0,0.155,0.137,92.932,260640,4,"7bXgB6jMjp9ATFy66eO08Z"
"752","ca","Lalala","Y2K",12492970,52,"07rmSXN6vNoquX1AsWd9pP","Y2K;bbno$","6USMTwO0MNDnKte5a5h0xx;41X1TR6hrK8Q2ZCpp2EqCz",0.843,0.391,2,-7.899,1,0.0845,0.181,0,0.137,0.496,129.972,160615,4,"6USMTwO0MNDnKte5a5h0xx"
"753","ca","Leave Me Alone","Flipp Dinero",12415356,53,"14mHfNsSHN0FbLftyjrV9g","Flipp Dinero","2HUwZ0kumzCSlhFcjFZfpp",0.792,0.743,7,-2.806,1,0.0851,0.107,0,0.183,0.742,150.024,195637,4,"2HUwZ0kumzCSlhFcjFZfpp"
"754","ca","One Thing Right","Marshmello",12214236,54,"4hPpVbbakQNv8YTHYaOJP4","Marshmello;Kane Brown","64KEffDW9EtZ1y2vBYgq8T;3oSJ7TBVCWMDMiYjXNiCKE",0.659,0.623,4,-2.253,1,0.0451,0.0667,0,0.582,0.439,88.042,181824,4,"64KEffDW9EtZ1y2vBYgq8T"
"755","ca","MIA (feat. Drake)","Bad Bunny",12113848,55,"116H0KvKr2Zl4RPuVBruDO","Bad Bunny;Drake","4q3ewBCX7sLwd24euuV69X;3TVXtAsR1Inumwj472S9r4",0.817,0.539,6,-6.349,0,0.0621,0.0141,0.000496,0.099,0.158,97.062,210368,4,"4q3ewBCX7sLwd24euuV69X"
"756","ca","Be Alright","Dean Lewis",12067134,56,"2H4gf1wLxvYreMj1jcaN0k","Dean Lewis","3QSQFmccmX81fWCUSPTS7y",0.551,0.537,11,-7.595,1,0.034,0.705,0,0.0802,0.493,126.421,196493,4,"3QSQFmccmX81fWCUSPTS7y"
"757","ca","Bohemian Rhapsody - Remastered 2011","Queen",11895200,57,"4u7EnebtmKWzUH433cf5Qv","Queen","1dfeR4HaWDbWqFHLkxsg1d",0.414,0.404,0,-9.928,0,0.0499,0.271,0,0.3,0.224,71.105,354320,4,"1dfeR4HaWDbWqFHLkxsg1d"
"758","ca","Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",11709349,58,"4e4fqjx0Izh4svvTef1z7e","Bebe Rexha;Florida Georgia Line","64M6ah0SkkRsnPGtGiRAbb;3b8QkneNDz4JHKKKlLgYZg",0.642,0.772,10,-6.61,1,0.0848,0.0476,0,0.0646,0.589,153.995,164205,4,"64M6ah0SkkRsnPGtGiRAbb"
"759","ca","Girls Like You (feat. Cardi B)","Maroon 5",11671763,59,"7fa9MBXhVfQ8P8Df9OEbD8","Maroon 5;Cardi B","04gDigrS5kc9YWfZHwBETP;4kYSro6naA4h99UJvo89HB",0.851,0.541,0,-6.825,1,0.0505,0.568,0,0.13,0.448,124.959,235545,4,"04gDigrS5kc9YWfZHwBETP"
"760","ca","Noticed","Lil Mosey",11652339,60,"6JQvHMSaR8flFsN53ypOfP","Lil Mosey","5zctI4wO9XSKS8XwcnqEHk",0.699,0.558,11,-7.622,1,0.0603,0.462,0,0.116,0.493,79.992,165000,4,"5zctI4wO9XSKS8XwcnqEHk"
"761","ca","Body (feat. Brando)","Loud Luxury",11568075,61,"7K7MUBCnzgBAvMVW2RTWNs","Loud Luxury;Brando","6t1gpxYbY8OlLA7D2RiikQ;5uEeqYFuIChoWKy34jp8xE",0.752,0.764,1,-4.399,1,0.038,0.0476,9.44e-05,0.0543,0.582,121.958,163216,4,"6t1gpxYbY8OlLA7D2RiikQ"
"762","ca","Close To Me (with Diplo) (feat. Swae Lee)","Ellie Goulding",11196889,62,"5JEx7HbmvHQQswJCsoo9rA","Ellie Goulding;Diplo;Swae Lee","0X2BH1fck6amBIoJhDVmmJ;5fMUXHkw8R8eOP2RNVYEZX;1zNqQNIdeOUZHb8zbZRFMX",0.574,0.758,1,-5.029,0,0.0621,0.0969,0,0.395,0.492,144.111,182623,4,"0X2BH1fck6amBIoJhDVmmJ"
"763","ca","I Like Me Better","Lauv",11030656,63,"2P91MQbaiQOfbiz9VqhqKQ","Lauv","5JZ7CnR6gTvEMKX4g70Amv",0.752,0.505,9,-7.621,1,0.253,0.535,2.55e-06,0.104,0.419,91.97,197437,4,"5JZ7CnR6gTvEMKX4g70Amv"
"764","ca","God's Plan","Drake",10990325,64,"6DCZcSspjsKoFjzjrWoCdn","Drake","3TVXtAsR1Inumwj472S9r4",0.754,0.449,7,-9.211,1,0.109,0.0332,8.29e-05,0.552,0.357,77.169,198973,4,"3TVXtAsR1Inumwj472S9r4"
"765","ca","Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",10942867,65,"4w8niZpiMy6qz1mntFA5uM","DJ Snake;Selena Gomez;Ozuna;Cardi B","540vIaP2JwjQb9dm3aArA4;0C8ZW7ezQVs4URX5aX7Kqx;1i8SpTcr7yvPOmcqrbnVXY;4kYSro6naA4h99UJvo89HB",0.842,0.801,8,-4.167,0,0.228,0.157,4.82e-06,0.0642,0.617,95.881,212500,4,"540vIaP2JwjQb9dm3aArA4"
"766","ca","Here With Me","Marshmello",10780335,66,"5icOoE6VgqFKohjWWNp0Ac","Marshmello;CHVRCHES","64KEffDW9EtZ1y2vBYgq8T;3CjlHNtplJyTf9npxaPl5w",0.791,0.565,5,-3.933,0,0.0439,0.0623,0,0.156,0.181,99.961,156347,4,"64KEffDW9EtZ1y2vBYgq8T"
"767","ca","I Like It","Cardi B",10756520,67,"58q2HKrzhC3ozto2nDdN4z","Cardi B;Bad Bunny;J Balvin","4kYSro6naA4h99UJvo89HB;4q3ewBCX7sLwd24euuV69X;1vyhD5VmyZ7KMfW5gqLgo5",0.816,0.726,5,-3.998,0,0.129,0.099,0,0.372,0.65,136.048,253390,4,"4kYSro6naA4h99UJvo89HB"
"768","ca","Suge","DaBaby",10694841,68,"2gwkD6igEhQbDQegRCcdoB","DaBaby","4r63FhuTkUYltbVAg5TQnk",0.876,0.662,2,-6.482,0,0.426,0.0608,0,0.127,0.844,75.445,163320,4,"4r63FhuTkUYltbVAg5TQnk"
"769","ca","Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy)","Martin Garrix",10482223,69,"40OMBMYRk5IQL6xCzGM0JA","Martin Garrix;Macklemore;Fall Out Boy","60d24wfXkVzDSfLS6hyCjZ;3JhNCzhSMTxs9WLGJJxWOY;4UXqAaa6dQYAk18Lv7PEgX",0.661,0.723,5,-6.976,0,0.0566,0.179,1.23e-05,0.14,0.316,113.778,163805,4,"60d24wfXkVzDSfLS6hyCjZ"
"770","ca","Robbery","Juice WRLD",10370066,70,"44ShclXTOOnYtt5CnCDeGV","Juice WRLD","4MCBfE4596Uoi2O4DtmEMz",0.708,0.691,2,-5.179,1,0.0442,0.342,0,0.222,0.535,79.99,240527,4,"4MCBfE4596Uoi2O4DtmEMz"
"771","ca","You Need To Calm Down","Taylor Swift",10227530,71,"29fRTIKsJhLUJoldM89GZS","Taylor Swift","06HL4z0CvFAxyc27GXpf02",0.769,0.678,2,-5.604,1,0.0507,0.00838,0,0.0596,0.706,85.025,171387,4,"06HL4z0CvFAxyc27GXpf02"
"772","ca","i'm so tired...","Lauv",10157319,72,"7COXchtUOMd6uIT6HvmRaI","Lauv;Troye Sivan","5JZ7CnR6gTvEMKX4g70Amv;3WGpXCj9YhhfX11TToZcXP",0.599,0.733,11,-7.058,1,0.203,0.176,0,0.242,0.534,102.211,162583,4,"5JZ7CnR6gTvEMKX4g70Amv"
"773","ca","Psycho (feat. Ty Dolla $ign)","Post Malone",10014524,73,"3swc6WTsr7rl9DqQKQA55C","Post Malone;Ty Dolla $ign","246dkjvS1zLTtiykXe5h60;7c0XG5cIJTrrAgEC3ULPiq",0.75,0.56,8,-8.094,1,0.105,0.546,0,0.111,0.459,140.06,221440,4,"246dkjvS1zLTtiykXe5h60"
"774","ca","Circles","Post Malone",9707976,74,"0Yde1VrWbGF2Tus2AQhMuT","Post Malone","246dkjvS1zLTtiykXe5h60",0.703,0.756,0,-3.407,1,0.0376,0.222,0.00281,0.0829,0.536,119.999,215280,4,"246dkjvS1zLTtiykXe5h60"
"775","ca","Moonlight","XXXTENTACION",9680532,75,"0JP9xo3adEtGSdUEISiszL","XXXTENTACION","15UsOTVnJzReFVN1VCnxy4",0.921,0.537,9,-5.723,0,0.0804,0.556,0.00404,0.102,0.711,128.009,135090,4,"15UsOTVnJzReFVN1VCnxy4"
"776","ca","No Stylist","French Montana",9315585,76,"04MLEeAMuV9IlHEsD8vF6A","French Montana;Drake","6vXTefBL93Dj5IqAWq6OTv;3TVXtAsR1Inumwj472S9r4",0.765,0.704,5,-4.589,0,0.127,0.0215,0,0.227,0.498,147.055,192172,4,"6vXTefBL93Dj5IqAWq6OTv"
"777","ca","ME! (feat. Brendon Urie of Panic! At The Disco)","Taylor Swift",9209471,77,"2Rk4JlNc2TPmZe2af99d45","Taylor Swift;Brendon Urie;Panic! At The Disco","06HL4z0CvFAxyc27GXpf02;6eYFryfcEu3QSq59D62wZQ;20JZFwl6HVl6yg8a4H3ZqK",0.61,0.83,0,-4.105,1,0.0571,0.033,0,0.118,0.728,182.162,193000,4,"06HL4z0CvFAxyc27GXpf02"
"778","ca","Paradise","Bazzi",9150490,78,"0Rx0DJI556Ix5gBny6EWmn","Bazzi","4GvEc3ANtPPjt1ZJllr5Zl",0.844,0.644,11,-6.273,0,0.0479,0.0828,0,0.113,0.591,122.061,169038,4,"4GvEc3ANtPPjt1ZJllr5Zl"
"779","ca","Sanguine Paradise","Lil Uzi Vert",9125932,79,"3XiNC94b4Tq1xwv70sQJGN","Lil Uzi Vert","4O15NlyKLIASxsJ0PrXPfz",0.729,0.603,6,-6.736,0,0.0666,0.0948,0,0.113,0.207,134.972,243976,4,"4O15NlyKLIASxsJ0PrXPfz"
"780","ca","Ric Flair Drip (& Metro Boomin)","Offset",9116092,80,"7sO5G9EABYOXQKNPNiE9NR","Offset;Metro Boomin","4DdkRBBYG6Yk9Ka8tdJ9BW;0iEtIxbK0KxaSlF7G42ZOp",0.88,0.428,9,-8.28,1,0.206,0.149,5.07e-05,0.114,0.333,100.007,172800,4,"4DdkRBBYG6Yk9Ka8tdJ9BW"
"781","ca","In My Feelings","Drake",9111711,81,"2G7V7zsVDxg1yRsu7Ew9RJ","Drake","3TVXtAsR1Inumwj472S9r4",0.835,0.626,1,-5.833,1,0.125,0.0589,6e-05,0.396,0.35,91.03,217925,4,"3TVXtAsR1Inumwj472S9r4"
"782","ca","a lot","21 Savage",9079545,82,"2t8yVaLvJ0RenpXUIAC52d","21 Savage","1URnnhqYAYcrqrcwql10ft",0.837,0.636,1,-7.643,1,0.086,0.0395,0.00125,0.342,0.274,145.972,288624,4,"1URnnhqYAYcrqrcwql10ft"
"783","ca","Cross Me (feat. Chance the Rapper & PnB Rock)","Ed Sheeran",9055353,83,"4wuCQX7JvAZLlrcmH4AeZF","Ed Sheeran;Chance the Rapper;PnB Rock","6eUKZXaKkcviH0Ku9w2n3V;1anyVhU62p31KFi8MEzkbf;21WS9wngs9AqFckK7yYJPM",0.746,0.787,4,-6.373,1,0.12,0.214,0,0.0669,0.607,95.005,206187,4,"6eUKZXaKkcviH0Ku9w2n3V"
"784","ca","Go Loko (feat. Tyga, Jon Z)","YG",8974084,84,"1kK6DwzyXJSp58u5HYWwuD","YG;Tyga;Jon Z","0A0FS04o6zMoto8OKPsDwY;5LHRHt1k9lMyONurDHEdrp;5bWUlnPx9OYKsLiUJrhCA1",0.88,0.67,2,-5.177,1,0.0468,0.325,4.17e-06,0.0662,0.131,101.008,299227,4,"0A0FS04o6zMoto8OKPsDwY"
"785","ca","Faucet Failure","Ski Mask The Slump God",8956084,85,"1ThmUihH9dF8EV08ku5AXN","Ski Mask The Slump God","2rhFzFmezpnW82MNqEKVry",0.935,0.552,10,-9.373,0,0.335,0.111,0,0.0952,0.615,99.993,145627,4,"2rhFzFmezpnW82MNqEKVry"
"786","ca","Call You Mine","The Chainsmokers",8818061,86,"05CwHjIk71RXVU40boRMnR","The Chainsmokers;Bebe Rexha","69GGBxA162lTqCwzJG5jLp;64M6ah0SkkRsnPGtGiRAbb",0.591,0.702,7,-5.59,1,0.0289,0.225,0,0.414,0.501,104.003,217653,4,"69GGBxA162lTqCwzJG5jLp"
"787","ca","Shape of You","Ed Sheeran",8756966,87,"7qiZfU4dY1lWllzX7mPBI3","Ed Sheeran","6eUKZXaKkcviH0Ku9w2n3V",0.825,0.652,1,-3.183,0,0.0802,0.581,0,0.0931,0.931,95.977,233713,4,"6eUKZXaKkcviH0Ku9w2n3V"
"788","ca","Don't Call Me Up","Mabel",8754809,88,"5WHTFyqSii0lmT9R21abT8","Mabel","1MIVXf74SZHmTIp4V4paH4",0.674,0.881,9,-2.853,1,0.147,0.296,3.01e-06,0.0793,0.234,98.994,178480,4,"1MIVXf74SZHmTIp4V4paH4"
"789","ca","Perfect","Ed Sheeran",8726111,89,"0tgVpDi06FyKpA1z0VMD4v","Ed Sheeran","6eUKZXaKkcviH0Ku9w2n3V",0.599,0.448,8,-6.312,1,0.0232,0.163,0,0.106,0.168,95.05,263400,3,"6eUKZXaKkcviH0Ku9w2n3V"
"790","ca","Never Really Over","Katy Perry",8725769,90,"5PYQUBXc7NYeI1obMKSJK0","Katy Perry","6jJ0s89eD6GaHleKKya26X",0.77,0.882,8,-4.792,1,0.0602,0.194,0,0.316,0.385,99.991,223523,4,"6jJ0s89eD6GaHleKKya26X"
"791","ca","The Git Up","Blanco Brown",8643851,91,"2KKijf6Ett4kmVNJze2roh","Blanco Brown","3yzRiNMZdTsSUgplcyYZ4i",0.847,0.678,9,-8.635,1,0.109,0.0669,0,0.274,0.811,97.984,200594,4,"3yzRiNMZdTsSUgplcyYZ4i"
"792","ca","Who Do You Love","The Chainsmokers",8624105,92,"11cDEev79fPKi6uJCjUhu8","The Chainsmokers;5 Seconds of Summer","69GGBxA162lTqCwzJG5jLp;5Rl15oVamLq7FbSb0NNBNy",0.51,0.835,3,-4.673,1,0.0447,0.00791,0,0.219,0.435,140.024,226747,4,"69GGBxA162lTqCwzJG5jLp"
"793","ca","Don't Stop Believin'","Journey",8570414,93,"4bHsxqR3GMrXTxEPLuK5ue","Journey","0rvjqX7ttXeg3mTy8Xscbt",0.5,0.748,4,-9.072,1,0.0363,0.127,0,0.447,0.514,118.852,250987,4,"0rvjqX7ttXeg3mTy8Xscbt"
"794","ca","Tequila","Dan + Shay",8561785,94,"42fw0rxRO2xbesF6mJfd4Y","Dan + Shay","7z5WFjZAIYejWy0NI5lv4T",0.489,0.581,11,-5.731,1,0.0281,0.0312,0,0.132,0.494,86.016,196747,4,"7z5WFjZAIYejWy0NI5lv4T"
"795","ca","The Middle","Zedd",8538561,95,"09IStsImFySgyp0pIQdqAc","Zedd;Maren Morris;Grey","2qxJFvFYMEDqd7ui6kSAcq;6WY7D3jk8zTrHtmkqqo5GI;4lDBihdpMlOalxy1jkUbPl",0.753,0.657,7,-3.061,1,0.0449,0.171,0,0.112,0.437,107.01,184732,4,"2qxJFvFYMEDqd7ui6kSAcq"
"796","ca","Wake Up in the Sky","Gucci Mane",8466548,96,"0QIjsbm2fh1cJ45XO9eGqq","Gucci Mane;Bruno Mars;Kodak Black","13y7CgLHjMVRMDqxdx0Xdo;0du5cEVh5yTK9QJze8zA0C;46SHBwWsqBkxI7EeeBEQG7",0.8,0.578,4,-5.144,0,0.0485,0.00381,0,0.359,0.367,143.01,204665,4,"13y7CgLHjMVRMDqxdx0Xdo"
"797","ca","Say You Won't Let Go","James Arthur",8449590,97,"5uCax9HTNlzGybIStD3vDh","James Arthur","4IWBUUAFIplrNtaOHcJPRM",0.358,0.557,10,-7.398,1,0.059,0.695,0,0.0902,0.494,85.043,211467,4,"4IWBUUAFIplrNtaOHcJPRM"
"798","ca","Let Me Down Slowly","Alec Benjamin",8407132,98,"2qxmye6gAegTMjLKEBoR3d","Alec Benjamin","5IH6FPUwQTxPSXurCrcIov",0.652,0.557,1,-5.714,0,0.0318,0.74,0,0.124,0.483,150.073,169354,4,"5IH6FPUwQTxPSXurCrcIov"
"799","ca","It's You","Ali Gatie",8293004,99,"6moU77g9RQyMzHNuKEaQKq","Ali Gatie","4rTv3Ejc7hKMtmoBOK1B4T",0.732,0.463,11,-6.972,0,0.0287,0.374,0,0.194,0.397,95.971,212607,4,"4rTv3Ejc7hKMtmoBOK1B4T"
"800","ca","wish you were gay","Billie Eilish",8242005,100,"3Fj47GNK2kUF0uaEDgXLaD","Billie Eilish","6qqNVTkY8uBg9cP3Jd7DAH",0.853,0.351,7,-10.198,1,0.241,0.39,9.38e-06,0.752,0.282,118.028,221543,4,"6qqNVTkY8uBg9cP3Jd7DAH"
"801","ch","Señorita","Shawn Mendes",4974351,1,"0TK2YIli7K1leLovkQiNik","Shawn Mendes;Camila Cabello","7n2wHs1TKAczGzO7Dd2rGr;4nDoRrQiYLoBzwC5BhVJzF",0.759,0.54,9,-6.039,0,0.0287,0.037,0,0.0945,0.75,116.947,190960,4,"7n2wHs1TKAczGzO7Dd2rGr"
"802","ch","Shallow","Lady Gaga",4455300,2,"2VxeLyX666F8uXCJ0dZF8B","Lady Gaga;Bradley Cooper","1HY2Jd0NmPuamShAr6KMms;4VIvfOurcf0vuLRxLkGnIG",0.572,0.385,7,-6.362,1,0.0308,0.371,0,0.231,0.323,95.799,215733,4,"1HY2Jd0NmPuamShAr6KMms"
"803","ch","Sweet but Psycho","Ava Max",4435273,3,"25sgk305KZfyuqVBQIahim","Ava Max","4npEfmQ6YuiwW1GpUmaq3F",0.719,0.704,1,-4.724,1,0.0476,0.0691,0,0.166,0.628,133.002,187436,4,"4npEfmQ6YuiwW1GpUmaq3F"
"804","ch","Someone You Loved","Lewis Capaldi",4264910,4,"2TIlqbIneP0ZY1O0EzYLlc","Lewis Capaldi","4GNC7GD6oZMSxPGyXy4MNB",0.501,0.405,1,-5.679,1,0.0319,0.751,0,0.105,0.446,109.891,182161,4,"4GNC7GD6oZMSxPGyXy4MNB"
"805","ch","bad guy","Billie Eilish",4150404,5,"2Fxmhks0bxGSBdJ92vM42m","Billie Eilish","6qqNVTkY8uBg9cP3Jd7DAH",0.701,0.425,7,-10.965,1,0.375,0.328,0.13,0.1,0.562,135.128,194088,4,"6qqNVTkY8uBg9cP3Jd7DAH"
"806","ch","Con Calma","Daddy Yankee",3989937,6,"5w9c2J52mkdntKOmRLeM2m","Daddy Yankee;Snow","4VMYDCV2IEDYJArk749S6m;3uZFBSsMiooimnprFL9jD1",0.737,0.86,8,-2.652,0,0.0593,0.11,1.94e-06,0.0574,0.656,93.989,193227,4,"4VMYDCV2IEDYJArk749S6m"
"807","ch","I Don't Care (with Justin Bieber)","Ed Sheeran",3630651,7,"0hVXuCcriWRGvwMV1r5Yn9","Ed Sheeran;Justin Bieber","6eUKZXaKkcviH0Ku9w2n3V;1uNFoZAHBGtllmzznpCI3s",0.798,0.675,6,-5.041,1,0.0442,0.0912,0,0.0894,0.842,101.956,219947,4,"6eUKZXaKkcviH0Ku9w2n3V"
"808","ch","High Hopes","Panic! At The Disco",3404061,8,"1rqqCSm0Qe4I9rUvWncaom","Panic! At The Disco","20JZFwl6HVl6yg8a4H3ZqK",0.579,0.904,5,-2.729,1,0.0618,0.193,0,0.064,0.681,82.014,190947,4,"20JZFwl6HVl6yg8a4H3ZqK"
"809","ch","Calma - Remix","Pedro Capó",3370253,9,"5iwz1NiezX7WWjnCgY5TH4","Pedro Capó;Farruko","4QVBYiagIaa6ZGSPMbybpy;329e4yvIujISKGKz1BZZbO",0.826,0.773,11,-4.218,0,0.0524,0.323,0,0.143,0.761,126.899,238200,4,"4QVBYiagIaa6ZGSPMbybpy"
"810","ch","In My Mind","Dynoro",3160261,10,"0E9ZjEAyAwOXZ7wJC0PD33","Dynoro;Gigi D'Agostino","3v6Ji4uoWtKRkhuDUaxi9n;1OAjDaKgg00KCUYqDe68un",0.694,0.77,6,-5.335,1,0.149,0.176,1.1e-05,0.118,0.163,125.905,184560,4,"3v6Ji4uoWtKRkhuDUaxi9n"
"811","ch","Tilidin","Capital Bra",2910557,11,"0Dlcu2fgHklOnajVu2dUNU","Capital Bra;Samra","4WZGDpNwrC0vNQyl9QzF7d;6h1s4i4XKIYv4ErDelLDN0",0.631,0.673,6,-4.892,0,0.384,0.407,0,0.154,0.721,83.504,172036,4,"4WZGDpNwrC0vNQyl9QzF7d"
"812","ch","7 rings","Ariana Grande",2899208,12,"14msK75pk3pA33pzPVNtBF","Ariana Grande","66CXWjxzNUsdJxJ2JdwvnR",0.725,0.321,1,-10.744,0,0.323,0.578,0,0.0884,0.319,70.142,178640,4,"66CXWjxzNUsdJxJ2JdwvnR"
"813","ch","Old Town Road","Lil Nas X",2898144,13,"0F7FA14euOIX8KcbEturGH","Lil Nas X","7jVv8c5Fj3E9VhNjxT4snq",0.907,0.53,1,-6.112,1,0.127,0.0578,2.23e-06,0.101,0.507,135.998,113000,4,"7jVv8c5Fj3E9VhNjxT4snq"
"814","ch","Don't Call Me Up","Mabel",2823369,14,"5WHTFyqSii0lmT9R21abT8","Mabel","1MIVXf74SZHmTIp4V4paH4",0.674,0.881,9,-2.853,1,0.147,0.296,3.01e-06,0.0793,0.234,98.994,178480,4,"1MIVXf74SZHmTIp4V4paH4"
"815","ch","Be Alright","Dean Lewis",2788564,15,"2H4gf1wLxvYreMj1jcaN0k","Dean Lewis","3QSQFmccmX81fWCUSPTS7y",0.551,0.537,11,-7.595,1,0.034,0.705,0,0.0802,0.493,126.421,196493,4,"3QSQFmccmX81fWCUSPTS7y"
"816","ch","Dance Monkey","Tones and I",2771576,16,"1rgnBhdG2JDFTbYkYRZAku","Tones and I","2NjfBq1NflQcKSeiDooVjY",0.825,0.593,6,-6.401,0,0.0988,0.688,0.000161,0.17,0.54,98.078,209755,4,"2NjfBq1NflQcKSeiDooVjY"
"817","ch","Bad Liar","Imagine Dragons",2769894,17,"1erDNx55IWAE9OYuBTRYgc","Imagine Dragons","53XhwfbYqKCa1cC15pYq2q",0.383,0.637,3,-6.993,1,0.0703,0.0722,0,0.368,0.0827,177.913,260773,4,"53XhwfbYqKCa1cC15pYq2q"
"818","ch","Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",2765982,18,"4w8niZpiMy6qz1mntFA5uM","DJ Snake;Selena Gomez;Ozuna;Cardi B","540vIaP2JwjQb9dm3aArA4;0C8ZW7ezQVs4URX5aX7Kqx;1i8SpTcr7yvPOmcqrbnVXY;4kYSro6naA4h99UJvo89HB",0.842,0.801,8,-4.167,0,0.228,0.157,4.82e-06,0.0642,0.617,95.881,212500,4,"540vIaP2JwjQb9dm3aArA4"
"819","ch","MIA (feat. Drake)","Bad Bunny",2683606,19,"116H0KvKr2Zl4RPuVBruDO","Bad Bunny;Drake","4q3ewBCX7sLwd24euuV69X;3TVXtAsR1Inumwj472S9r4",0.817,0.539,6,-6.349,0,0.0621,0.0141,0.000496,0.099,0.158,97.062,210368,4,"4q3ewBCX7sLwd24euuV69X"
"820","ch","Piece Of Your Heart","MEDUZA",2674082,20,"1DFD5Fotzgn6yYXkYsKiGs","MEDUZA;Goodboys","0xRXCcSX89eobfrshSVdyu;2nm38smINjms1LtczR0Cei",0.677,0.744,10,-6.806,0,0.0295,0.0404,0.00016,0.074,0.631,124.08,152913,4,"0xRXCcSX89eobfrshSVdyu"
"821","ch","Happier","Marshmello",2629384,21,"2dpaYNEQHiRxtZbfNsse99","Marshmello;Bastille","64KEffDW9EtZ1y2vBYgq8T;7EQ0qTo7fWT7DPxmxtSYEc",0.687,0.792,5,-2.749,1,0.0452,0.191,0,0.167,0.671,100.015,214290,4,"64KEffDW9EtZ1y2vBYgq8T"
"822","ch","Wieder Lila","Samra",2486304,22,"2kkcJ8tSDV42LdWcPjy6We","Samra;Capital Bra","6h1s4i4XKIYv4ErDelLDN0;4WZGDpNwrC0vNQyl9QzF7d",0.656,0.756,2,-4.026,0,0.3,0.435,0,0.0934,0.645,168.031,188057,4,"6h1s4i4XKIYv4ErDelLDN0"
"823","ch","Without Me","Halsey",2463465,23,"5p7ujcrUXASCNwRaWNHR1C","Halsey","26VFTg2z8YR0cCuwLzESi2",0.752,0.488,6,-7.05,1,0.0705,0.297,9.11e-06,0.0936,0.533,136.041,201661,4,"26VFTg2z8YR0cCuwLzESi2"
"824","ch","Let Me Down Slowly","Alec Benjamin",2459758,24,"2qxmye6gAegTMjLKEBoR3d","Alec Benjamin","5IH6FPUwQTxPSXurCrcIov",0.652,0.557,1,-5.714,0,0.0318,0.74,0,0.124,0.483,150.073,169354,4,"5IH6FPUwQTxPSXurCrcIov"
"825","ch","Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",2444558,25,"0RiRZpuVRbi7oqRdSMwhQY","Post Malone;Swae Lee","246dkjvS1zLTtiykXe5h60;1zNqQNIdeOUZHb8zbZRFMX",0.755,0.522,2,-4.368,1,0.0575,0.533,0,0.0685,0.925,89.96,157560,4,"246dkjvS1zLTtiykXe5h60"
"826","ch","when the party's over","Billie Eilish",2420312,26,"14JzyD6FlBD5z0wV5P07YI","Billie Eilish","6qqNVTkY8uBg9cP3Jd7DAH",0.498,0.104,1,-14.08,0,0.0621,0.979,7.86e-05,0.0895,0.205,124.001,199931,3,"6qqNVTkY8uBg9cP3Jd7DAH"
